row_id,default_flag,pd_score,pd_score_band,ead,lgd,ifrs9_stage,ecl,loan_amnt,installment,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,revol_util,total_acc
15019,0,0.2275311041132609,Very Low,18000.0,0.5,Stage 2,2047.7799370193482,18000.0,554.89,36 months,6.89,A,A3,10+ years,RENT,130000.0,Not Verified,debt_consolidation,13.68,0.0,10.1,43.0
15020,0,0.0862425358756875,Very Low,5900.0,0.35,Stage 1,178.09083658329467,5900.0,177.68,36 months,5.32,A,A1,10+ years,MORTGAGE,82000.0,Source Verified,credit_card,7.75,0.0,33.8,25.0
15021,0,0.2626003156232249,Very Low,5000.0,0.5,Stage 2,656.5007890580622,5000.0,156.43,36 months,7.89,A,A5,10+ years,RENT,40000.0,Verified,debt_consolidation,4.53,0.0,55.3,6.0
15022,0,0.5898193068421784,High,10000.0,0.35,Stage 3,2064.3675739476244,10000.0,337.81,36 months,13.18,C,C3,< 1 year,MORTGAGE,54000.0,Verified,debt_consolidation,19.0,2.0,43.9,40.0
15023,0,0.6783235708178478,Very High,6000.0,0.5,Stage 3,2034.9707124535432,6000.0,212.58,36 months,16.55,D,D2,< 1 year,RENT,18000.0,Verified,debt_consolidation,14.0,0.0,72.0,8.0
15024,0,0.3337655486971012,Low,20000.0,0.35,Stage 2,2336.358840879708,20000.0,630.24,36 months,8.38,B,B1,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,17.04,1.0,51.9,38.0
15025,0,0.2738651782878431,Very Low,10000.0,0.35,Stage 2,958.5281240074509,10000.0,308.27,36 months,6.89,A,A3,,MORTGAGE,34000.0,Not Verified,credit_card,28.94,1.0,23.6,37.0
15026,0,0.5406482570400186,High,20000.0,0.5,Stage 3,5406.482570400186,20000.0,669.94,36 months,12.59,C,C2,1 year,RENT,80000.0,Not Verified,debt_consolidation,28.85,0.0,71.9,31.0
15027,1,0.7424705922991808,Very High,15000.0,0.35,Stage 3,3897.9706095706993,15000.0,372.71,60 months,16.99,D,D3,10+ years,MORTGAGE,73000.0,Verified,debt_consolidation,30.1,0.0,48.4,29.0
15028,0,0.4509907337214174,Medium,20000.0,0.35,Stage 2,3156.9351360499213,20000.0,651.37,36 months,10.64,B,B4,7 years,MORTGAGE,48000.0,Not Verified,home_improvement,35.35,0.0,40.4,37.0
15029,0,0.4926414545247701,Medium,25500.0,0.5,Stage 2,6281.178545190819,25500.0,557.24,60 months,11.22,B,B5,6 years,RENT,97000.0,Not Verified,debt_consolidation,31.37,0.0,61.1,38.0
15030,0,0.6078631178674326,High,12500.0,0.5,Stage 3,3799.144486671454,12500.0,425.22,36 months,13.67,C,C4,9 years,RENT,42000.0,Source Verified,debt_consolidation,16.06,1.0,50.5,15.0
15031,0,0.7159650974507238,Very High,20000.0,0.4,Stage 3,5727.72077960579,20000.0,492.23,60 months,16.55,D,D2,10+ years,OWN,94000.0,Not Verified,debt_consolidation,16.06,0.0,75.8,46.0
15032,0,0.4730333898027818,Medium,15000.0,0.35,Stage 2,2483.4252964646043,15000.0,333.6,60 months,11.99,C,C1,10+ years,MORTGAGE,80000.0,Not Verified,debt_consolidation,32.42,1.0,54.3,40.0
15033,1,0.5403543652515324,High,16000.0,0.4,Stage 3,3458.267937609807,16000.0,349.64,60 months,11.22,B,B5,2 years,OWN,60000.0,Verified,credit_card,30.17,0.0,44.9,26.0
15034,0,0.5113179703494001,Medium,20000.0,0.35,Stage 3,3579.2257924458004,20000.0,664.2,36 months,11.99,C,C1,10+ years,MORTGAGE,75000.0,Verified,debt_consolidation,19.6,1.0,55.9,17.0
15035,0,0.3400251992510626,Low,15000.0,0.35,Stage 2,1785.1322960680786,15000.0,472.68,36 months,8.38,B,B1,9 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,27.76,1.0,39.5,40.0
15036,0,0.5144695591653734,High,8400.0,0.35,Stage 3,1512.5405039461978,8400.0,281.38,36 months,12.59,C,C2,3 years,MORTGAGE,135000.0,Source Verified,debt_consolidation,6.02,1.0,11.2,38.0
15037,0,0.6006186340899093,High,11000.0,0.35,Stage 3,2312.381741246151,11000.0,285.29,60 months,18.99,E,E3,1 year,MORTGAGE,130000.0,Not Verified,debt_consolidation,3.49,4.0,90.4,17.0
15038,0,0.2981615577701732,Low,10000.0,0.5,Stage 2,1490.807788850866,10000.0,312.86,36 months,7.89,A,A5,10+ years,RENT,93000.0,Verified,credit_card,13.46,0.0,11.5,20.0
15039,0,0.5396073866047768,High,20000.0,0.35,Stage 3,3777.2517062334377,20000.0,470.36,60 months,14.48,C,C5,10+ years,MORTGAGE,50000.0,Verified,debt_consolidation,30.27,0.0,19.5,26.0
15040,0,0.3618009156407101,Low,16000.0,0.4,Stage 2,2315.525860100545,16000.0,521.1,36 months,10.64,B,B4,5 years,OWN,100000.0,Source Verified,debt_consolidation,13.26,0.0,67.7,26.0
15041,0,0.4358899536918437,Medium,10000.0,0.4,Stage 2,1743.5598147673747,10000.0,325.69,36 months,10.64,B,B4,,OWN,45000.0,Source Verified,debt_consolidation,8.91,0.0,38.2,28.0
15042,0,0.1990088971029229,Very Low,13200.0,0.35,Stage 1,919.4211046155039,13200.0,415.96,36 months,8.38,B,B1,1 year,MORTGAGE,185000.0,Not Verified,credit_card,8.04,0.0,56.2,16.0
15043,1,0.6935499144034988,Very High,35000.0,0.4,Stage 3,9709.698801648985,35000.0,880.61,60 months,17.57,D,D4,10+ years,OWN,80000.0,Source Verified,debt_consolidation,21.21,0.0,61.5,18.0
15044,1,0.5049912304823263,Medium,10000.0,0.35,Stage 3,1767.4693066881418,10000.0,332.1,36 months,11.99,C,C1,,MORTGAGE,31541.0,Verified,debt_consolidation,29.68,0.0,88.7,14.0
15045,0,0.3880459539293088,Low,18000.0,0.35,Stage 2,2444.6895097546453,18000.0,388.14,60 months,10.64,B,B4,10+ years,MORTGAGE,77096.0,Source Verified,debt_consolidation,12.02,0.0,71.8,26.0
15046,0,0.903099621109522,Very High,34500.0,0.5,Stage 3,15578.468464139254,34500.0,1094.89,60 months,28.99,G,G5,10+ years,RENT,69048.0,Verified,debt_consolidation,33.8,2.0,86.5,38.0
15047,0,0.3832914533749582,Low,4000.0,0.5,Stage 2,766.5829067499163,4000.0,131.38,36 months,11.22,B,B5,10+ years,RENT,112970.0,Source Verified,debt_consolidation,7.18,1.0,76.7,22.0
15048,1,0.5127903545057765,Medium,29575.0,0.35,Stage 3,5308.021157077918,29575.0,963.22,36 months,10.64,B,B4,10+ years,MORTGAGE,375000.0,Verified,debt_consolidation,15.92,0.0,64.6,54.0
15049,0,0.1945296559290814,Very Low,15000.0,0.35,Stage 1,1021.2806936276771,15000.0,469.29,36 months,7.89,A,A5,3 years,MORTGAGE,64400.0,Not Verified,debt_consolidation,24.77,0.0,48.2,13.0
15050,1,0.1906819317339738,Very Low,21000.0,0.35,Stage 3,1401.5121982447074,21000.0,661.76,36 months,8.38,B,B1,10+ years,MORTGAGE,120000.0,Not Verified,small_business,3.26,0.0,5.5,26.0
15051,0,0.3354349198915385,Low,7500.0,0.5,Stage 2,1257.8809495932694,7500.0,239.1,36 months,9.17,B,B2,8 years,RENT,48000.0,Source Verified,debt_consolidation,30.0,0.0,17.3,38.0
15052,1,0.7790462109195515,Very High,32075.0,0.35,Stage 3,8745.767525335614,32075.0,985.38,60 months,27.31,G,G2,10+ years,MORTGAGE,89100.0,Verified,other,19.81,0.0,13.7,19.0
15053,0,0.2472848145413284,Very Low,20000.0,0.5,Stage 2,2472.848145413284,20000.0,616.54,36 months,6.89,A,A3,2 years,RENT,118000.0,Source Verified,debt_consolidation,11.07,0.0,55.0,21.0
15054,0,0.4554087363577076,Medium,5000.0,0.5,Stage 2,1138.521840894269,5000.0,166.05,36 months,11.99,C,C1,3 years,RENT,25400.0,Verified,other,20.94,0.0,97.9,7.0
15055,0,0.4019629933340235,Low,5000.0,0.35,Stage 2,703.4352383345412,5000.0,159.4,36 months,9.17,B,B2,10+ years,MORTGAGE,54000.0,Source Verified,debt_consolidation,14.76,0.0,49.0,25.0
15056,0,0.6732240632939416,Very High,10000.0,0.5,Stage 3,3366.120316469708,10000.0,354.3,36 months,16.55,D,D2,9 years,RENT,36800.0,Verified,debt_consolidation,14.81,0.0,97.1,11.0
15057,0,0.1321057790881086,Very Low,18000.0,0.5,Stage 1,1188.9520117929776,18000.0,554.89,36 months,6.89,A,A3,10+ years,RENT,117000.0,Not Verified,debt_consolidation,15.93,0.0,10.6,37.0
15058,0,0.3683188288707297,Low,12000.0,0.35,Stage 2,1546.9390812570648,12000.0,250.1,60 months,9.17,B,B2,10+ years,MORTGAGE,68000.0,Not Verified,credit_card,34.54,0.0,40.9,33.0
15059,0,0.1770776172684004,Very Low,16000.0,0.5,Stage 1,1416.6209381472033,16000.0,488.5,36 months,6.24,A,A2,10+ years,RENT,104000.0,Not Verified,credit_card,15.68,0.0,30.1,15.0
15060,0,0.3838302736826221,Low,7000.0,0.4,Stage 2,1074.724766311342,7000.0,225.09,36 months,9.76,B,B3,10+ years,OWN,50700.0,Source Verified,credit_card,5.54,0.0,62.2,10.0
15061,0,0.263230500995241,Very Low,6000.0,0.4,Stage 2,631.7532023885783,6000.0,187.72,36 months,7.89,A,A5,3 years,OWN,36000.0,Source Verified,home_improvement,12.23,0.0,38.2,26.0
15062,0,0.2776889043135072,Very Low,24000.0,0.35,Stage 2,2332.58679623346,24000.0,771.72,36 months,9.76,B,B3,2 years,MORTGAGE,442250.0,Source Verified,debt_consolidation,5.53,0.0,94.7,20.0
15063,0,0.5682618769964752,High,21000.0,0.35,Stage 3,4176.724795924092,21000.0,485.05,60 months,13.67,C,C4,10+ years,MORTGAGE,65000.0,Verified,debt_consolidation,21.09,1.0,94.6,29.0
15064,0,0.4634230211715918,Medium,5000.0,0.35,Stage 2,810.9902870502855,5000.0,162.85,36 months,10.64,B,B4,4 years,MORTGAGE,69000.0,Source Verified,credit_card,35.72,0.0,89.3,16.0
15065,0,0.4328003579489195,Medium,2800.0,0.35,Stage 2,424.1443507899411,2800.0,94.59,36 months,13.18,C,C3,< 1 year,MORTGAGE,63203.0,Source Verified,other,18.27,1.0,65.3,17.0
15066,0,0.4595389107535668,Medium,21000.0,0.35,Stage 2,3377.6109940387155,21000.0,479.76,60 months,13.18,C,C3,10+ years,MORTGAGE,65000.0,Not Verified,home_improvement,12.44,1.0,5.6,42.0
15067,0,0.4167393827075565,Medium,18000.0,0.4,Stage 2,3000.523555494407,18000.0,432.11,60 months,15.41,D,D1,6 years,OWN,65000.0,Not Verified,car,8.33,2.0,4.9,28.0
15068,0,0.7365803420005065,Very High,12875.0,0.5,Stage 3,4741.73595162826,12875.0,355.53,60 months,21.99,F,F1,5 years,RENT,52000.0,Verified,debt_consolidation,10.04,3.0,36.0,15.0
15069,0,0.6552083253102612,Very High,1550.0,0.5,Stage 3,507.7864521154524,1550.0,56.42,36 months,18.49,E,E2,10+ years,RENT,39067.0,Verified,other,22.67,1.0,83.6,20.0
15070,0,0.6277508455562892,Very High,10000.0,0.5,Stage 3,3138.7542277814464,10000.0,328.43,36 months,11.22,B,B5,4 years,RENT,43000.0,Verified,credit_card,20.76,0.0,34.7,32.0
15071,0,0.6383253080640895,Very High,8500.0,0.5,Stage 3,2712.88255927238,8500.0,303.01,36 months,16.99,D,D3,3 years,RENT,36000.0,Source Verified,debt_consolidation,19.33,1.0,31.9,9.0
15072,0,0.466233283305635,Medium,12000.0,0.35,Stage 2,1958.1797898836671,12000.0,390.83,36 months,10.64,B,B4,9 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,37.09,0.0,69.5,45.0
15073,0,0.5441409801960746,High,15625.0,0.5,Stage 3,4251.101407781833,15625.0,518.9,36 months,11.99,C,C1,6 years,RENT,34000.0,Source Verified,credit_card,23.09,0.0,55.1,37.0
15074,1,0.544900496476444,High,9225.0,0.35,Stage 3,1759.3474779983185,9225.0,328.86,36 months,16.99,D,D3,5 years,MORTGAGE,21000.0,Verified,credit_card,17.83,0.0,52.0,8.0
15075,0,0.3326291602972616,Low,21500.0,0.5,Stage 2,3575.763473195562,21500.0,677.51,36 months,8.38,B,B1,4 years,RENT,80000.0,Source Verified,credit_card,14.78,0.0,92.5,12.0
15076,0,0.6704519392356035,Very High,2000.0,0.5,Stage 3,670.4519392356035,2000.0,72.17,36 months,17.86,D,D5,5 years,RENT,32000.0,Verified,other,27.42,0.0,74.8,25.0
15077,0,0.4046742388208502,Low,35000.0,0.35,Stage 2,4957.259425555415,35000.0,1125.42,36 months,9.76,B,B3,1 year,MORTGAGE,120000.0,Source Verified,debt_consolidation,29.55,1.0,49.6,29.0
15078,0,0.1186863516002208,Very Low,10000.0,0.35,Stage 1,415.4022306007728,10000.0,308.27,36 months,6.89,A,A3,9 years,MORTGAGE,37000.0,Not Verified,debt_consolidation,8.04,0.0,65.4,9.0
15079,0,0.7664526205530413,Very High,25000.0,0.5,Stage 3,9580.657756913017,25000.0,621.18,60 months,16.99,D,D3,1 year,RENT,59000.0,Source Verified,debt_consolidation,36.79,0.0,37.0,26.0
15080,0,0.5176269311465801,High,30700.0,0.35,Stage 3,5561.901375170003,30700.0,1070.4,36 months,15.41,D,D1,10+ years,MORTGAGE,61400.0,Source Verified,debt_consolidation,24.55,0.0,46.9,35.0
15081,0,0.2585498311886384,Very Low,16200.0,0.35,Stage 2,1465.9775428395797,16200.0,337.63,60 months,9.17,B,B2,10+ years,MORTGAGE,93600.0,Not Verified,car,26.57,0.0,62.0,19.0
15082,0,0.5345104861325873,High,5000.0,0.5,Stage 3,1336.2762153314684,5000.0,164.22,36 months,11.22,B,B5,4 years,RENT,57000.0,Verified,debt_consolidation,18.72,0.0,36.0,23.0
15083,0,0.2024318961571918,Very Low,28000.0,0.5,Stage 2,2834.046546200685,28000.0,566.27,60 months,7.89,A,A5,2 years,RENT,260000.0,Source Verified,credit_card,9.13,0.0,96.7,18.0
15084,0,0.6719703735156347,Very High,12000.0,0.4,Stage 3,3225.457792875047,12000.0,295.34,60 months,16.55,D,D2,6 years,OWN,53000.0,Not Verified,debt_consolidation,20.02,0.0,50.8,11.0
15085,0,0.5053844631376814,Medium,4825.0,0.4,Stage 3,975.392013855725,4825.0,166.04,36 months,14.48,C,C5,10+ years,OWN,11000.0,Verified,credit_card,14.74,0.0,35.8,8.0
15086,0,0.5994796068871373,High,15000.0,0.5,Stage 3,4496.09705165353,15000.0,342.68,60 months,13.18,C,C3,10+ years,RENT,50000.0,Source Verified,debt_consolidation,26.14,0.0,59.0,13.0
15087,0,0.6402301865106504,Very High,15400.0,0.35,Stage 3,3450.8407052924053,15400.0,387.47,60 months,17.57,D,D4,10+ years,MORTGAGE,42000.0,Not Verified,debt_consolidation,4.09,0.0,10.2,20.0
15088,1,0.4910642949781004,Medium,23000.0,0.35,Stage 3,3953.067574573708,23000.0,782.41,36 months,13.67,C,C4,< 1 year,MORTGAGE,67000.0,Not Verified,debt_consolidation,20.89,0.0,30.7,41.0
15089,0,0.4066898328168686,Low,12000.0,0.5,Stage 2,2440.1389969012116,12000.0,378.15,36 months,8.38,B,B1,4 years,RENT,65000.0,Not Verified,credit_card,14.68,6.0,47.0,42.0
15090,0,0.3095089594461739,Low,8000.0,0.4,Stage 2,990.4286702277565,8000.0,250.29,36 months,7.89,A,A5,< 1 year,OWN,45000.0,Source Verified,debt_consolidation,10.19,0.0,17.2,11.0
15091,0,0.5162092904019848,High,11600.0,0.35,Stage 3,2095.809719032058,11600.0,267.94,60 months,13.67,C,C4,5 years,MORTGAGE,160000.0,Source Verified,debt_consolidation,9.81,0.0,48.6,23.0
15092,0,0.1056117962386812,Very Low,28000.0,0.35,Stage 1,1034.9956031390755,28000.0,843.22,36 months,5.32,A,A1,10+ years,MORTGAGE,106000.0,Verified,credit_card,14.96,0.0,50.0,26.0
15093,0,0.4211523329997577,Medium,35000.0,0.4,Stage 2,5896.132661996608,35000.0,754.72,60 months,10.64,B,B4,10+ years,OWN,150000.0,Source Verified,debt_consolidation,24.34,0.0,46.9,56.0
15094,0,0.1632549369221295,Very Low,13300.0,0.35,Stage 1,759.9517313725128,13300.0,412.25,36 months,7.26,A,A4,< 1 year,MORTGAGE,69200.0,Not Verified,credit_card,7.25,0.0,27.2,46.0
15095,1,0.4642665050159772,Medium,7500.0,0.35,Stage 3,1218.6995756669403,7500.0,246.33,36 months,11.22,B,B5,8 years,MORTGAGE,55000.0,Source Verified,home_improvement,17.11,0.0,17.2,21.0
15096,0,0.6926283663628189,Very High,12000.0,0.35,Stage 3,2909.039138723839,12000.0,317.86,60 months,19.99,E,E4,10+ years,MORTGAGE,87661.0,Not Verified,debt_consolidation,5.98,0.0,68.1,33.0
15097,0,0.8536326373507076,Very High,24950.0,0.5,Stage 3,10649.067150950077,24950.0,766.49,60 months,27.31,G,G2,6 years,RENT,56000.0,Verified,debt_consolidation,27.11,0.0,53.2,15.0
15098,0,0.5123970698255235,Medium,15000.0,0.4,Stage 3,3074.382418953141,15000.0,342.68,60 months,13.18,C,C3,7 years,OWN,98000.0,Not Verified,debt_consolidation,24.81,4.0,54.7,22.0
15099,0,0.6095604694494992,High,20500.0,0.5,Stage 3,6247.994811857367,20500.0,697.37,36 months,13.67,C,C4,6 years,RENT,80000.0,Source Verified,credit_card,9.03,0.0,26.6,15.0
15100,1,0.5086692388071336,Medium,19200.0,0.35,Stage 3,3418.2572847839374,19200.0,637.63,36 months,11.99,C,C1,10+ years,MORTGAGE,53000.0,Verified,debt_consolidation,24.48,0.0,93.8,41.0
15101,0,0.7860493124414714,Very High,13600.0,0.5,Stage 3,5345.135324602005,13600.0,326.48,60 months,15.41,D,D1,5 years,RENT,34000.0,Source Verified,debt_consolidation,32.55,2.0,20.0,29.0
15102,0,0.5547822950764696,High,10000.0,0.5,Stage 3,2773.911475382348,10000.0,328.43,36 months,11.22,B,B5,< 1 year,RENT,57000.0,Verified,debt_consolidation,24.4,0.0,72.3,42.0
15103,0,0.3654035682899986,Low,20000.0,0.35,Stage 2,2557.82497802999,20000.0,431.27,60 months,10.64,B,B4,10+ years,MORTGAGE,79200.0,Not Verified,credit_card,16.12,0.0,88.6,18.0
15104,0,0.4284293299576696,Medium,7000.0,0.5,Stage 2,1499.5026548518435,7000.0,227.98,36 months,10.64,B,B4,4 years,RENT,42000.0,Verified,debt_consolidation,4.59,0.0,44.2,6.0
15105,0,0.503573752127502,Medium,4000.0,0.4,Stage 3,805.7180034040032,4000.0,132.84,36 months,11.99,C,C1,,OWN,20580.0,Verified,debt_consolidation,12.59,0.0,26.6,7.0
15106,0,0.3681232835336515,Low,15000.0,0.35,Stage 2,1932.6472385516702,15000.0,488.53,36 months,10.64,B,B4,10+ years,MORTGAGE,58000.0,Not Verified,debt_consolidation,18.54,0.0,56.3,21.0
15107,0,0.3591470395645096,Low,5000.0,0.4,Stage 2,718.2940791290192,5000.0,162.85,36 months,10.64,B,B4,2 years,OWN,35360.0,Source Verified,debt_consolidation,5.53,0.0,29.0,15.0
15108,0,0.3218278311112242,Low,4175.0,0.35,Stage 2,470.2709182112763,4175.0,134.25,36 months,9.76,B,B3,5 years,MORTGAGE,53000.0,Source Verified,credit_card,8.27,1.0,41.2,27.0
15109,0,0.4487457028446682,Medium,2500.0,0.35,Stage 2,392.65248998908464,2500.0,83.03,36 months,11.99,C,C1,10+ years,MORTGAGE,110000.0,Verified,home_improvement,27.11,0.0,101.2,22.0
15110,0,0.5511754726002794,High,15000.0,0.5,Stage 3,4133.816044502096,15000.0,482.32,36 months,9.76,B,B3,3 years,RENT,50000.0,Not Verified,debt_consolidation,22.23,0.0,20.3,38.0
15111,0,0.7128053287293129,Very High,20000.0,0.5,Stage 3,7128.053287293129,20000.0,513.22,60 months,18.49,E,E2,10+ years,RENT,82000.0,Source Verified,debt_consolidation,22.98,0.0,53.1,22.0
15112,1,0.5693917808968841,High,17000.0,0.5,Stage 3,4839.830137623515,17000.0,378.07,60 months,11.99,C,C1,10+ years,RENT,45000.0,Source Verified,debt_consolidation,16.77,0.0,67.7,20.0
15113,0,0.6229014293479936,High,19425.0,0.5,Stage 3,6049.9301325423885,19425.0,692.46,36 months,16.99,D,D3,7 years,RENT,64480.0,Verified,debt_consolidation,7.57,1.0,92.5,4.0
15114,0,0.2399483443534854,Very Low,15000.0,0.5,Stage 2,1799.6125826511404,15000.0,469.29,36 months,7.89,A,A5,8 years,RENT,45000.0,Source Verified,credit_card,9.67,0.0,51.0,15.0
15115,0,0.4277530347015401,Medium,19000.0,0.35,Stage 2,2844.5576807652415,19000.0,630.99,36 months,11.99,C,C1,2 years,MORTGAGE,53000.0,Source Verified,credit_card,8.42,0.0,47.7,17.0
15116,0,0.424772025156239,Medium,20000.0,0.35,Stage 2,2973.404176093673,20000.0,431.27,60 months,10.64,B,B4,10+ years,MORTGAGE,84000.0,Source Verified,debt_consolidation,17.13,0.0,67.5,17.0
15117,0,0.4050195448429439,Low,20000.0,0.35,Stage 2,2835.136813900607,20000.0,656.86,36 months,11.22,B,B5,7 years,MORTGAGE,85250.0,Source Verified,debt_consolidation,25.52,4.0,79.5,36.0
15118,0,0.7274918922082109,Very High,23675.0,0.4,Stage 3,6889.348219211757,23675.0,595.67,60 months,17.57,D,D4,10+ years,OWN,73000.0,Not Verified,home_improvement,29.89,0.0,36.5,52.0
15119,0,0.4897498766532264,Medium,8000.0,0.5,Stage 2,1958.9995066129056,8000.0,260.55,36 months,10.64,B,B4,10+ years,RENT,59601.0,Source Verified,debt_consolidation,12.71,0.0,52.6,12.0
15120,0,0.3125717547957108,Low,14000.0,0.35,Stage 2,1531.6015984989829,14000.0,286.43,60 months,8.38,B,B1,10+ years,MORTGAGE,89000.0,Source Verified,debt_consolidation,10.25,0.0,35.3,37.0
15121,1,0.8056470319560637,Very High,14550.0,0.5,Stage 3,5861.082157480363,14550.0,393.55,60 months,20.99,E,E5,,RENT,65000.0,Verified,debt_consolidation,17.73,0.0,65.2,28.0
15122,0,0.1801677110358864,Very Low,17000.0,0.35,Stage 1,1071.997880663524,17000.0,526.94,36 months,7.26,A,A4,10+ years,MORTGAGE,73000.0,Not Verified,debt_consolidation,10.54,0.0,31.5,17.0
15123,0,0.6366714331106732,Very High,10100.0,0.4,Stage 3,2572.15258976712,10100.0,347.56,36 months,14.48,C,C5,10+ years,OWN,23000.0,Source Verified,debt_consolidation,25.26,2.0,38.6,22.0
15124,0,0.2608797773058444,Very Low,11000.0,0.5,Stage 2,1434.8387751821442,11000.0,340.96,36 months,7.26,A,A4,< 1 year,RENT,70000.0,Not Verified,credit_card,15.33,1.0,70.0,10.0
15125,1,0.630997773980846,Very High,8000.0,0.5,Stage 3,2523.991095923384,8000.0,270.25,36 months,13.18,C,C3,1 year,RENT,72300.0,Source Verified,debt_consolidation,7.29,3.0,21.2,9.0
15126,0,0.7195809998146185,Very High,16100.0,0.4,Stage 3,4634.1016388061435,16100.0,573.93,36 months,16.99,D,D3,,OWN,35000.0,Not Verified,debt_consolidation,24.62,0.0,25.9,35.0
15127,0,0.3681671486744928,Low,10000.0,0.35,Stage 2,1288.5850203607247,10000.0,318.79,36 months,9.17,B,B2,2 years,MORTGAGE,104000.0,Source Verified,debt_consolidation,19.01,0.0,54.4,34.0
15128,1,0.4392304044853889,Medium,18500.0,0.35,Stage 3,2844.016869042893,18500.0,427.31,60 months,13.67,C,C4,10+ years,MORTGAGE,107000.0,Source Verified,debt_consolidation,7.84,0.0,99.3,8.0
15129,0,0.4117520888913116,Low,25000.0,0.35,Stage 2,3602.8307777989767,25000.0,821.08,36 months,11.22,B,B5,10+ years,MORTGAGE,108000.0,Source Verified,debt_consolidation,12.92,0.0,50.1,26.0
15130,0,0.1487467142541431,Very Low,10000.0,0.4,Stage 1,594.9868570165725,10000.0,305.31,36 months,6.24,A,A2,2 years,OWN,72000.0,Not Verified,debt_consolidation,19.15,0.0,21.1,21.0
15131,1,0.5599602355481225,High,2000.0,0.5,Stage 3,559.9602355481225,2000.0,68.04,36 months,13.67,C,C4,1 year,RENT,65000.0,Verified,home_improvement,12.24,1.0,26.0,28.0
15132,0,0.0457293026445959,Very Low,6000.0,0.35,Stage 1,96.03153555365137,6000.0,180.69,36 months,5.32,A,A1,8 years,MORTGAGE,98500.0,Not Verified,home_improvement,13.58,0.0,8.4,29.0
15133,1,0.5952754465294344,High,30800.0,0.35,Stage 3,6417.0693135873025,30800.0,739.38,60 months,15.41,D,D1,1 year,MORTGAGE,116000.0,Verified,debt_consolidation,36.72,0.0,38.1,30.0
15134,0,0.3882077629056876,Low,6000.0,0.4,Stage 2,931.6986309736503,6000.0,192.93,36 months,9.76,B,B3,10+ years,OWN,40000.0,Not Verified,credit_card,4.77,2.0,45.1,19.0
15135,0,0.2569520728318514,Very Low,9000.0,0.4,Stage 2,925.0274621946651,9000.0,278.97,36 months,7.26,A,A4,< 1 year,OWN,45000.0,Not Verified,debt_consolidation,24.69,0.0,51.5,30.0
15136,0,0.2987027004651417,Low,8000.0,0.5,Stage 2,1194.8108018605667,8000.0,255.04,36 months,9.17,B,B2,8 years,RENT,32000.0,Not Verified,debt_consolidation,8.05,0.0,20.2,15.0
15137,0,0.5901734249432816,High,21600.0,0.35,Stage 3,4461.711092571209,21600.0,498.91,60 months,13.67,C,C4,10+ years,MORTGAGE,70000.0,Verified,debt_consolidation,27.38,0.0,75.1,42.0
15138,0,0.4922843109888307,Medium,30000.0,0.35,Stage 2,5168.985265382722,30000.0,720.18,60 months,15.41,D,D1,< 1 year,MORTGAGE,110000.0,Source Verified,debt_consolidation,20.82,0.0,61.0,21.0
